20219;VIVARIO
49250;BEAUFORT EN ANJOU
49110;BEAUPREAU EN MAUGES
49420;CARBAY
49750;CHEMILLE EN ANJOU
49700;CIZAY LA MADELEINE
49730;PARNAY
49450;SEVREMOINE
49800;LOIRE AUTHION
49400;SAUMUR
49380;BELLEVIGNE EN LAYON
49700;LES ULMES
49400;VILLEBERNIER
50240;ARGOUGES
50500;BAUPTE
50290;BREHAL
50260;BRICQUEBEC EN COTENTIN
50660;CONTRIERES
50420;GOUVETS
50690;HARDINVAST
50200;HEUGUEVILLE SUR SIENNE
50320;HOCQUIGNY
50250;MONTSENELLE
50290;LONGUEVILLE
50190;MARCHESIEUX
50500;MEAUTIS
50000;LE MESNIL ROUXELIN
50630;LA PERNELLE
50160;PLACY MONTAIGU
50660;QUETTREVILLE SUR SIENNE
50730;ST BRICE DE LANDELLES
50340;ST GERMAIN LE GAILLARD
50500;ST HILAIRE PETITVILLE
50270;ST JEAN DE LA RIVIERE
50680;ST JEAN DE SAVIGNY
50330;ST PIERRE EGLISE
50500;TERRE ET MARAIS
50270;SORTOSVILLE EN BEAUMONT
50700;TAMERVILLE
50490;VAUDRIMESNIL
51130;BERGERES LES VERTUS
51450;BETHENY
51110;BOULT SUR SUIPPE
51110;CAUREL
51260;LA CELLE SOUS CHANTEMERLE
51270;LA CHAPELLE SOUS ORBAIS
51230;CONNANTRE
51300;COURDEMANGES
51460;COURTISOLS
51400;CUPERLY
51130;GIVRY LES LOISY
51290;HAUTEVILLE
51320;HUMBAUVILLE
51210;JANVILLIERS
51390;JANVRY
51110;LAVANNES
51170;LHERY
51290;LIGNON
51220;LOIVRE
51800;MALMY
51340;PARGNY SUR SAULX
51290;ST CHERON
51240;ST QUENTIN SUR COOLE
51800;SIVRY ANTE
51800;SOMME BIONNE
51510;THIBIE
51460;TILLOY ET BELLAY
51430;TINQUEUX
51140;TRESLON
51380;VERZY
51380;VILLERS MARMERY
51530;VINAY
51700;VINCELLES
52300;AUTIGNY LE GRAND
52300;AUTIGNY LE PETIT
52000;BRETHENAY
52110;DOMMARTIN LE FRANC
52150;MALAINCOURT SUR MEUSE
40090;BASCONS
40090;CANENX ET REAUT
40360;DONZACQ
40210;ESCOURCE
40320;LACAJUNTE
40250;LAMOTHE
40250;LARBEY
40140;MAGESCQ
40300;PEY
40390;STE MARIE DE GOSSE
41290;BAIGNEAUX
41270;BOUFFRY
41110;CHATEAUVIEUX
41150;CHOUZY SUR CISSE
41330;FOSSE
41400;MONTHOU SUR CHER
41140;NOYERS SUR CHER
41160;OUZOUER LE DOYEN
41300;PIERREFITTE SUR SAULDRE
41400;PONTLEVOY
41190;PRAY
41190;ST ETIENNE DES GUERETS
42240;CALOIRE
42320;CELLIEU
42410;CHUYER
42600;GREZIEUX LE FROMENTAL
42560;LAVIEU
42120;PARIGNY
42800;RIVE DE GIER
42000;ST ETIENNE
42380;ST HILAIRE CUSSON LA VALMITTE
42590;ST JODARD
42590;ST PAUL DE VEZELIN
42270;ST PRIEST EN JAREZ
43380;ALLY
43000;CEYSSAC
43160;FELINES
43150;FREYCENET LA TOUR
43260;QUEYRIERES
43340;RAURET
43620;ST PAL DE MONS
43300;SIAUGUES STE MARIE
43320;LE VERNET
44430;LA BOISSIERE DU DORE
44580;VILLENEUVE EN RETZ
44320;CHAUVE
44220;COUERON
44190;GETIGNE
44210;PORNIC
44470;THOUARE SUR LOIRE
45500;AUTRY LE CHATEL
45270;AUVILLIERS EN GATINAIS
45130;BAULE
45250;BRIARE
45340;CHAMBON LA FORET
45230;LA CHAPELLE SUR AVEYRON
45210;CHEVANNES
45170;CROTTES EN PITHIVERAIS
45480;JOUY EN PITHIVERAIS
45270;LADON
45330;LE MALESHERBOIS
57220;BOULAY
57690;ELVANGE
57680;CORNY SUR MOSELLE
14430;HEULAND
04420;DRAIX
14100;LISIEUX
04100;MANOSQUE
14380;LE MESNIL CAUSSOIS
04000;LA ROBINE SUR GALABRE
14170;OLENDON
14310;PARFOURU SUR ODON
04270;SENEZ
14340;REPENTIGNY
05260;ANCELLE
14100;ST JEAN DE LIVET
14740;ST MANVIEU NORREY
05300;SALEON
14170;L OUDON
05100;VILLAR ST PANCRACE
14370;VIMONT
06160;ANTIBES
15400;APCHON
06470;ENTRAUNES
15150;CROS DE MONTVERT
06440;PEILLON
15500;MOLEDES
06590;THEOULE SUR MER
15130;PRUNET
07200;AUBENAS
15380;ST VINCENT DE SALERS
07370;ECLASSAN
16300;BARBEZIEUX ST HILAIRE
07120;GROSPIERRES
16240;BRETTES
07160;MARIAC
16700;CONDAC
07700;ST MARCEL D ARDECHE
16290;HIERSAC
21230;VOUDENAY
16200;JARNAC
22630;EVRAN
16570;MARSAC
16100;MERPINS
22400;LANDEHEN
16210;ROUFFIAC
22710;PENVENAN
16310;VERNEUIL
22650;PLOUBALAY
16350;LE VIEUX CERIER
22210;PLUMIEUX
17470;AULNAY
22200;TREGONNEAU
17360;BOSCAMNANT
23200;ST AVIT DE TARDES
17470;CHERBONNIERES
24750;BOULAZAC ISLE MANOIRE
17230;LONGEVES
24380;BREUILH
17380;NACHAMPS
24140;CLERMONT DE BEAUREGARD
17160;PRIGNAC
24540;LOLME
17500;ST HILAIRE DU BOIS
24660;NOTRE DAME DE SANILHAC
17360;ST MARTIN DE COUX
24230;ST ANTOINE DE BREUILH
17160;SONNAC
24360;ST ESTEPHE
17290;VIRSON
24510;STE FOY DE LONGAS
17730;PORT DES BARQUES
24160;ST GERMAIN DES PRES
24500;ST JULIEN D EYMET
24160;ST MEDARD D EXCIDEUIL
18220;LES AIX D ANGILLON
24420;SORGES ET LIGUEUX EN PERIGORD
18170;LE CHATELET
25470;BELFAYS
18600;GIVARDON
11220;COUSTOUGE
18140;LUGNY CHAMPAGNE
11700;DOUZENS
18170;MARCAIS
11430;GRUISSAN
18350;MORNAY BERRY
11120;MIREPEISSET
11500;QUILLAN
07370;SARRAS
11140;STE COLOMBE SUR GUETTE
11120;ST MARCEL SUR AUDE
08000;LES AYVELLES
08160;BALAIVES ET BUTZ
11300;VILLELONGUE D AUDE
08110;CARIGNAN
12160;BARAQUEVILLE
08450;CHEMERY CHEHERY
12230;LA CAVALERIE
08260;ETEIGNIERES
12220;LUGAN
12100;MILLAU
08370;FROMY
12190;LE NAYRAC
08130;NEUVILLE DAY
12250;ST JEAN D ALCAPIES
12150;SEVERAC D AVEYRON
12150;SEVERAC D AVEYRON
12430;LE TRUEL
08290;PREZ
08220;VAUX LES RUBIGNY
08400;VOUZIERS
09300;L AIGUILLON
09350;CASTEX
09250;CAUSSOU
13500;MARTIGUES
09240;MONTAGAGNE
13670;ST ANDIOL
09500;STE FOI
14240;ANCTOVILLE
09200;ST GIRONS
14210;AVENAY
09220;SUC ET SENTENAC
14190;BRETTEVILLE LE RABET
10380;BOULAGES
14860;BREVILLE LES MONTS
10340;CHANNES
14260;COURVAUDON
10380;CHARNY LE BACHOT
18340;PLAIMPIED GIVAUDINS
10110;CHERVEY
10800;CORMOST
18570;TROUY
10700;GRANDVILLE
19300;EGLETONS
10210;LAGESSE
19150;LAGARDE ENVAL
10210;LA LOGE POMBLIN
19200;CONFOLENT PORT DIEU
10110;MERREY SUR ARCE
21121;AHUY
10400;PERIGNY LA ROSE
21330;BALOT
10290;RIGNY LA NONNEUSE
21510;BUSSEAUT
10280;ST MESMIN
21360;CHAUDENAY LE CHATEAU
10140;VENDEUVRE SUR BARSE
10700;VILLIERS HERBISSE
21120;CRECEY SUR TILLE
10160;VULAINES
11290;ALAIRAC
21121;DAROIS
11160;CABRESPINE
21140;FLEE
11000;CARCASSONNE
21150;MUSSY LA FOSSE
11300;CEPIE
21150;POUILLENAY
11140;COUNOZOULS
25170;COURCHAPON
25380;COUR ST MAURICE
25500;LES FINS
25340;FONTENELLE MONTBY
25210;LES FONTENELLES
25680;GONDENANS LES MOULINS
25110;GROSBOIS
25110;HYEVRE PAROISSE
25930;LODS
25680;MESANDANS
25210;MONTBELIARDOT
25680;NANS
25520;RENEDALE
25330;REUGNEY
25680;ROMAIN
25680;ROUGEMONT
25440;ROUHE
25240;LES VILLEDIEU
25300;VUILLECIN
26470;ARNAYON
26310;BARNAVE
26310;BEAURIERES
26300;CHATUZANGE LE GOUBET
26560;MEVOUILLON
26210;MORAS EN VALLOIRE
26240;LA MOTTE DE GALAURE
26190;ORIOL EN ROYANS
26770;ROCHE ST SECRET BECONNE
26450;ROYNAC
26340;SAILLANS
26560;SEDERON
26600;SERVES SUR RHONE
26300;JAILLANS
27330;MESNIL EN OUCHE
27410;MESNIL EN OUCHE
27110;BERENGEVILLE LA CAMPAGNE
27160;BRETEUIL
27500;CAMPIGNY
27220;CHAVIGNY BAILLEUL
27120;LE CORMIER
27320;DROISY
27190;FERRIERES HAUT CLOCHER
27470;FONTAINE L ABBE
27270;GRAND CAMP
27400;HEUDEBOUVILLE
27410;LA HOUSSAYE
27930;LE MESNIL FUGUET
27230;PIENCOURT
27430;PORTE JOIE
27110;QUITTEBEUF
27300;ST AUBIN LE VERTUEUX
27190;ST ELIER
27230;ST GERMAIN LA CAMPAGNE
27270;ST JEAN DU THENNEY
02160;PARGNAN
73300;LE CHATEL
73400;COHENNOZ
73540;ESSERTS BLAY
73350;FEISSONS SUR SALINS
73590;LA GIETTAZ
73100;GRESY SUR AIX
73610;LEPIN LE LAC
73800;LES MARCHES
73470;MARCIEUX
73260;LA LECHERE
73130;ST ETIENNE DE CUINES
73240;ST GENIX SUR GUIERS
73190;ST JEOIRE PRIEURE
74360;ABONDANCE
74350;ALLONZIER LA CAILLE
74430;LE BIOT
74960;CRAN GEVRIER
74370;EPAGNY METZ TESSY
67490;PRINTZHEIM
67130;SCHIRMECK
67770;STATTMATTEN
67330;UTTWILLER
67290;WINGEN SUR MODER
67270;ZOEBERSDORF
68600;ALGOLSHEIM
68210;AMMERTZWILLER
68150;AUBURE
68780;BRETTEN
68520;BURNHAUPT LE BAS
68140;ESCHBACH AU VAL
68510;GEISPITZEN
68210;GILDWILLER
68990;HEIMSBRUNN
68500;ISSENHEIM
68320;KUNHEIM
68650;LAPOUTROIE
68480;LIEBSDORF
68890;MEYENHEIM
68100;MULHOUSE
68590;RODERN
68250;ROUFFACH
69690;BESSENAY
69220;CERCIE
69870;CLAVEISOLLES
69290;GREZIEU LA VARENNE
69170;JOUX
69840;JULIENAS
69870;LAMURE SUR AZERGUES
69380;LOZANNE
69510;MESSIMY
69650;QUINCIEUX
69610;SOUZY
69440;STE CATHERINE
69280;STE CONSORCE
69220;ST LAGER
69170;TARARE
69960;CORBAS
69330;MEYZIEU
69003;LYON
70800;BASSIGNEY
70800;BOULIGNEY
70800;BOURGUIGNON LES CONFLANS
70170;CHARGEY LES PORT
70000;COMBERJON
70800;CONFLANS SUR LANTERNE
70190;CORDONNET
70200;DAMBENOIT LES COLOMBE
70210;DEMANGEVELLE
70700;FRASNE LE CHATEAU
70700;GEZIER ET FONTENELAY
70110;GOUHENANS
70500;MAGNY LES JUSSEY
70140;MALANS
70210;MELINCOURT
70130;LA ROMAINE
70170;PORT SUR SAONE
88500;OELLEVILLE
88600;PIERREPONT SUR L ARENTELE
88260;PROVENCHERES LES DARNEY
74300;MAGLAND
88320;ROCOURT
88170;ROUVRES LA CHETIVE
74550;PERRIGNIER
88800;VITTEL
88520;WISEMBACH
74140;VEIGY FONCENEX
89200;AVALLON
76730;AVREMESNIL
76420;BIHOREL
76710;BOSC GUERARD ST ADRIEN
76750;BUCHY
76190;CARVILLE LA FOLLETIERE
89200;GIROLLES
89160;LEZINNES
76740;CRASVILLE LA ROCQUEFORT
89140;MICHERY
76750;ESTOUTEVILLE ECALLES
89190;MOLINONS
76270;FRESLES
89390;PERRIGNY SUR ARMANCON
76113;HAUTOT SUR SEINE
89110;LE VAL D OCRE
76530;MAUNY
89800;ST CYR LES COLONS
89160;SENNEVOY LE BAS
76570;MESNIL PANNEVILLE
89140;SERGINES
76160;ST LEGER DU BOURG DENIS
89700;VIVIERS
76510;ST NICOLAS D ALIERMONT
62240;BECOURT
76730;TOCQUEVILLE EN CAUX
62810;BERLENCOURT LE CAUROY
62140;BREVILLERS
76190;YVETOT
77970;BANNOST VILLEGAGNON
62128;ECOUST ST MEIN
77540;COURPALAY
77610;LA HOUSSAYE EN BRIE
77330;OZOIR LA FERRIERE
77390;OZOUER LE VOULGIS
62130;HUCLIER
77220;PRESLES EN BRIE
77160;PROVINS
77260;STE AULDE
62400;LOCON
77140;ST PIERRE LES NEMOURS
77130;LA TOMBE
77470;TRILPORT
77580;VAUCOURTOIS
77250;VILLECERF
77470;VILLEMAREUIL
59252;WASNES AU BAC
62127;MAIZIERES
62450;MARTINPUICH
60000;BEAUVAIS
60870;BRENOUILLE
60400;BRETIGNY
60220;BROQUIERS
60360;CREVECOEUR LE GRAND
60400;CUTS
60800;DUVY
60190;EPINEUSE
62111;POMMIER
60190;FRANCIERES
60530;FRESNOY EN THELLE
62500;ST MARTIN LEZ TATINGHEM
60210;GREZ
60690;HAUTE EPINE
60112;HERCHIES
60880;JAUX
60680;JONQUIERES
62560;THIEMBRONNE
60280;MARGNY LES COMPIEGNE
60120;MORY MONTCRUX
62380;VAUDRINGHEM
60330;LE PLESSIS BELLEVILLE
60790;POUILLY
62770;WAIL
60410;SAINTINES
63260;AUBIAT
63440;BLOT L EGLISE
61000;ALENCON
63220;DORE L EGLISE
61500;BOITRON
61100;CERISY BELLE ETOILE
61130;LA CHAPELLE SOUEF
61360;CHEMILLI
61370;ECHAUFFOUR
61200;FLEURE
61110;MOUTIERS AU PERCHE
61160;OMMEEL
63220;MAYRES
63420;MAZOIRES
61360;ST QUENTIN DE BLAVOU
61150;SEVRAI
63490;ST QUENTIN SUR SAUXILLANGES
63320;ST VINCENT
62310;AMBRICOURT
63270;SALLEDES
64470;SAUGUIS ST ETIENNE
63750;SAVENNES
80140;VAUX MARQUENNEVILLE
80300;VILLE SUR ANCRE
71460;AMEUGNY
71170;ANGLURE SOUS DUN
71220;BALLORE
42380;ST NIZIER DE FORNAS
71110;BRIANT
71570;CHANES
71500;LA CHAPELLE NAUDE
71100;LA CHARMEE
71140;CRONAT
71480;CUISEAUX
71460;GENOUILLY
43300;FERRUSSAC
43200;LAPTE
71270;PIERRE DE BRESSE
43230;MONTCLARD
71390;SASSANGY
71350;SAUNIERES
71460;SAVIGNY SUR GROSNE
71260;FLEURVILLE
72310;LA CHAPELLE GAUGAIN
43800;VOREY
72160;DUNEAU
44260;MALVILLE
44170;NOZAY
72250;PARIGNE L EVEQUE
44270;PAULX
72130;ST AUBIN DE LOCQUENAY
45430;BOU
45680;DORDIVES
45390;ECHILLEUSES
47230;FEUGAROLLES
21410;STE MARIE SUR OUCHE
47600;NOMDIEU
01470;BRIORD
47210;RAYET
01250;CHAVANNES SUR SURAN
47410;ST COLOMB DE LAUZUN
01400;DOMPIERRE SUR CHALARONNE
47200;ST PARDOUX DU BREUIL
01580;MATAFELON GRANGES
47170;SOS
01130;PLAGNE
48160;LE COLLET DE DEZE
01150;VAUX EN BUGEY
48800;POURCHARESSES
02700;BARISIS AUX BOIS
48110;ST MARTIN DE LANSUSCLE
02880;BRAYE
02200;CHACRISE
51290;ARRIGNY
51170;BLIGNY
02400;CHATEAU THIERRY
51230;BROUSSY LE PETIT
02440;CLASTRES
51700;CUISLES
02190;CONDE SUR SUIPPE
02330;CONNIGIS
02130;COULONGES COHAN
02220;COUVRELLES
51500;ECUEIL
02420;ESTREES
51270;FEREBRIANGES
02100;FAYET
02450;FESMY LE SART
51260;MONTGENOST
02380;LANDRICOURT
51300;NORROIS
51230;OGNES
51300;ORCONTE
02540;MONTFAUCON
51500;VILLERS ALLERAND
30140;MIALET
51300;VITRY LE FRANCOIS
30350;MOULEZAN
52700;BOURDONS SUR ROGNON
30210;POUZILHAC
52370;CIRFONTAINES EN AZOIS
30190;LA ROUVIERE
52230;EPIZON
52260;FAVEROLLES
52500;FAYL BILLOT
30150;ST GENIES DE COMOLAS
52150;GERMAINVILLIERS
30290;ST VICTOR LA COSTE
30760;SALAZAC
30210;VERS PONT DU GARD
31800;ASPRET SARRAT
31260;BELBEZE EN COMMINGES
31220;CAZERES
31510;CIER DE RIVIERE
31700;CORNEBARRIEU
31620;LABASTIDE ST SERNIN
31670;LABEGE
31140;LAUNAGUET
31450;MONTESQUIEU LAURAGAIS
31350;NIZAN GESSE
31830;PLAISANCE DU TOUCH
31120;ROQUETTES
31540;ROUMENS
31110;ST PAUL D OUEIL
31390;SALLES SUR GARONNE
31300;TOULOUSE
32430;ARDIZAS
32140;BELLEGARDE
32100;BERAUT
32800;CAMPAGNE D ARMAGNAC
32230;CAZAUX VILLECOMTAL
32800;EAUZE
32140;ESCLASSAN LABASTIDE
32380;ESTRAMIAC
32300;L ISLE DE NOE
32190;LANNEPAX
32140;MANENT MONTANE
51260;BAUDEMENT
51120;CHARLEVILLE
51350;CORMONTREUIL
51480;COURTAGNON
51530;CRAMANT
51310;ESTERNAY
52100;LANEUVILLE AU PONT
52800;LOUVIERES
52500;MAATZ
52230;MONTREUIL SUR THONNANCE
52400;PARNOY EN BASSIGNY
52600;RIVIERES LE BOIS
52210;ROCHETAILLEE
51240;FRANCHEVILLE
52210;ST LOUP SUR AUJON
52200;ST MARTIN LES LANGRES
51240;MARSON
52800;THIVET
51220;MERFY
52130;WASSY
53170;ARQUENAY
51330;ST JEAN DEVANT POSSESSE
53190;LA DOREE
51210;LE THOULT TROSNAY
53150;GESNES
51700;VANDIERES
53300;LE PAS
53220;LA PELLERINE
53800;ST MARTIN DU LIMET
53160;TRANS
54150;ANOUX
54580;AUBOUE
54115;BATTIGNY
54450;BLAMONT
54890;CHAMBLEY BUSSIERES
54370;EMBERMENIL
51210;VAUCHAMPS
54440;HERSERANGE
51700;VILLERS SOUS CHATILLON
52340;AGEVILLE
54700;LESMENILS
52140;AVRECOURT
54360;MONT SUR MEURTHE
52000;BUXIERES LES VILLIERS
52110;CHARMES LA GRANDE
54450;REILLON
54470;SEICHEPREY
52270;EPIZON
52140;IS EN BASSIGNY
52140;LAVERNOY
02240;PLEINE SELVE
02110;PREMONT
52300;MUSSEY SUR MARNE
02700;SERVAIS
52200;PEIGNEY
03260;BILLY
52310;VIEVILLE
03110;CHARMEIL
03000;COULANDON
52190;VILLEGUSIEN LE LAC
03300;CUSSET
03240;DEUX CHAISES
03410;DOMERAT
53200;AMPOIGNE
03120;ISSERPENT
53400;DENAZE
03100;LAVAULT STE ANNE
53240;MONTFLOURS
03130;MONTCOMBROUX LES MINES
53370;ST PIERRE DES NIDS
03250;ST CLEMENT
54640;BETTAINVILLERS
03310;ST GENEST
54700;BOUXIERES SOUS FROIDMONT
03140;USSEL D ALLIER
54110;CREVIC
03450;VICQ
54110;DOMBASLE SUR MEURTHE
04420;BEAUJEU
54122;GLONVILLE
04200;LES OMERGUES
54520;LAXOU
04140;LE VERNET
54540;MONTIGNY
05150;MONTMORIN
05500;LA MOTTE EN CHAMPSAUR
05800;ST FIRMIN EN VALGODEMARD
45620;CERDON
05400;VEYNES
06500;CASTELLAR
45150;DARVOY
06470;ENTRAUNES
45480;OUTARVILLE
06650;OPIO
45340;ST MICHEL
06440;TOUET DE L ESCARENE
46500;ALVIGNAC
07210;BAIX
07700;BOURG ST ANDEOL
46000;CAHORS
11350;TUCHAN
46240;COEUR DE CAUSSE
11310;VILLEMAGNE
11150;VILLEPINTE
46330;TOUR DE FAURE
11360;VILLESEQUE DES CORBIERES
12120;AURIAC LAGAST
47120;DURAS
47200;GAUJAC
47140;MASSELS
12210;CURIERES
12390;ESCANDOLIERES
47270;ST CAPRAIS DE LERM
12300;FIRMI
12310;GAILLAC D AVEYRON
48130;AUMONT AUBRAC
48230;CULTURES
48700;ESTABLES
48190;MAS D ORCIERES
04000;LA ROBINE SUR GALABRE
48700;RIBENNES
04110;VACHERES
05320;LA GRAVE
35750;ST MALON SUR MEL
36110;BRETAGNE
06450;BELVEDERE
36310;CHAILLAC
06390;CHATEAUNEUF VILLEVIEILLE
36220;LUREUIL
36400;MONTGIVRAY
36350;LA PEROUILLE
36250;ST MAUR
06210;MANDELIEU LA NAPOULE
36600;VEUIL
37240;BOSSEE
37240;BOURNAN
07460;BERRIAS ET CASTELJAU
07240;CHATEAUNEUF DE VERNOUX
37210;ROCHECORBON
37700;LA VILLE AUX DAMES
38460;ANNOISIN CHATELANS
38630;LES AVENIERES VEYRINS THUELLIN
38490;CHARANCIEU
38470;CHASSELAY
38550;CHEYSSIEU
38500;COUBLEVIE
07170;ST LAURENT SOUS COIRON
38560;JARRIE
07160;ST MICHEL D AURANCE
38300;MAUBEC
38880;AUTRANS MEAUDRE EN VERCORS
08450;ANGECOURT
38260;NANTOIN
38510;PASSINS
08400;CHARDENY
08130;ECORDAL
38390;PORCIEU AMBLAGNIEU
08260;FLAIGNES HAVYS
38300;RUY
08270;GRANDCHAMP
38620;ST GEOIRE EN VALDAINE
38350;ST LAURENT EN BEAUMONT
38290;SATOLAS ET BONCE
38180;SEYSSINS
38470;VARACIEUX
38620;VELANNE
38510;VEZERONCE CURTIN
39700;AMANGE
01590;CHANCIA
08250;MOURON
39100;CHOISEY
08090;NEUVILLE LES THIS
08250;OLIZY PRIMAT
39250;FRAROZ
08220;REMAUCOURT
58640;VARENNES VAUZELLES
08230;ROCROI
59266;BANTEUX
59137;BUSIGNY
59400;CAMBRAI
59890;DEULEMONT
59179;FENAIN
59244;GRAND FAYT
59510;HEM
59540;INCHY
59310;LANDAS
59620;LEVAL
59530;LOUVIGNIES QUESNOY
59390;LYS LEZ LANNOY
01600;TREVOUX
59770;MARLY
59241;MASNIERES
59246;MONS EN PEVELE
02400;BELLEAU
02300;BESME
59840;PREMESQUES
02860;BIEVRES
02140;BRAYE EN THIERACHE
02320;CESSIERES
59226;RUMEGIES
02810;CHEZY EN ORXOIS
59261;WAHAGNIES
02220;CIRY SALSOGNE
02220;DHUIZEL
60300;AVILLY ST LEONARD
60120;BLANCFOSSE
60190;CHOISY LA VICTOIRE
60112;CRILLON
02290;FONTENOY
02810;GANDELU
60360;LIHUS
02130;GOUSSANCOURT
60890;MAREUIL SUR OURCQ
60480;MAULERS
60940;MONCEAUX
02000;MONS EN LAONNOIS
60170;RIBECOURT DRESLINCOURT
60400;SEMPIGNY
60330;SILLY LE LONG
60650;VILLERS ST BARTHELEMY
61100;ATHIS VAL DE ROUVRE
61560;BAZOCHES SUR HOENE
61500;CHAILLOUE
61800;CHANU
61410;RIVES D ANDAINE
61200;COMMEAUX
61250;DAMIGNY
61450;LA FERRIERE AUX ETANGS
61290;LONGNY LES VILLAGES
32550;MONTEGUT
32240;MORMES
32800;RAMOUZENS
32800;REANS
32300;STE AURENCE CAZAUX
32170;STE DODE
32450;ST ELIX
32400;VERLUS
33124;AILLAS
33390;BLAYE
33000;BORDEAUX
33670;CURSAN
33840;ESCAUDES
33760;ESCOUSSANS
33270;FLOIRAC
33430;GANS
33190;GIRONDE SUR DROPT
33220;LES LEVES ET THOUMEYRAGUES
33250;PAUILLAC
33570;PUISSEGUIN
33220;ST AVIT ST NAZAIRE
33920;ST CHRISTOLY DE BLAYE
33490;STE FOY LA LONGUE
33490;ST GERMAIN DE GRAVE
33340;ST GERMAIN D ESTEUIL
33490;ST MAIXANT
33126;ST MICHEL DE FRONSAC
33760;ST PIERRE DE BAT
33350;STE RADEGONDE
33440;ST VINCENT DE PAUL
33340;ST YZANS DE MEDOC
33690;SENDETS
33710;TEUILLAC
34160;CAMPAGNE
34800;CLERMONT L HERAULT
34660;COURNONSEC
34270;LAURET
34490;LIGNAN SUR ORB
34130;MAUGUIO
34000;MONTPELLIER
34440;NISSAN LEZ ENSERUNE
34600;PEZENES LES MINES
34390;ST ETIENNE D ALBAGNAN
34190;ST MAURICE NAVACELLES
34490;ST NAZAIRE DE LADAREZ
34560;VILLEVEYRAC
35560;ANTRAIN
35250;AUBIGNE
35250;MOUAZE
35330;BOVEL
35680;MOULINS
35130;MOUTIERS
35720;PLESDER
35720;PLEUGUENEUC
35390;STE ANNE SUR VILAINE
35750;ST GONLAY
35400;ST MALO
39320;MONTAGNA LE TEMPLIER
39570;MONTAIGU
39270;MOUTONNE
39570;NOGNA
39230;PASSENANS
39110;PONT D HERY
39270;ROTHONAY
39200;ST CLAUDE
39110;ARESCHES
40200;AUREILHAN
40180;BENESSE LES DAX
40360;CASTELNAU CHALOSSE
40380;GAMARDE LES BAINS
40280;HAUT MAUCO
40250;LAHOSSE
40170;LIT ET MIXE
40700;MOMUY
40300;OEYREGAVE
40190;PERQUIE
40200;PONTENX LES FORGES
40320;PUYOL CAZALET
40320;ST LOUBOUER
41170;BAILLOU
41120;CANDE SUR BEUVRON
41190;CHAMBON SUR CISSE
41120;CORMERAY
41500;COUR SUR LOIRE
41160;FRETEVAL
41500;MER
41500;MUIDES SUR LOIRE
41600;NOUAN LE FUZELIER
41100;ST OUEN
41300;SALBRIS
41500;SERIS
41300;THEILLAY
41230;VERNOU EN SOLOGNE
41270;VILLEBOUT
41000;VILLERBON
41100;VILLEROMAIN
42510;BUSSIERES
42460;CUINZIER
42480;LA FOUILLOUSE
54540;PIERRE PERCEE
54330;QUEVILLONCOURT
54370;RAVILLE SUR SANON
54200;TOUL
54740;VAUDEVILLE
54800;XONVILLE
55270;AVOCOURT
55150;AZANNES ET SOUMAZANNES
55300;BISLEE
55200;BROUSSEY RAULECOURT
55210;CHAILLON
55100;CHATTANCOURT
55110;DANNEVOUX
55400;DIEPPE SOUS DOUAUMONT
55400;FOAMEIX ORNEL
55220;IPPECOURT
55220;LES TROIS DOMAINES
55600;JUVIGNY SUR LOISON
55500;LIGNY EN BARROIS
55110;LION DEVANT DUN
55290;MONTIERS SUR SAULX
55290;MORLEY
55700;POUILLY SUR MEUSE
55300;RAMBUCOURT
55220;RECOURT LE CREUX
55800;REMENNECOURT
55140;RIGNY LA SALLE
55400;ST JEAN LES BUZY
55210;ST MAURICE SOUS LES COTES
55160;ST REMY LA CALONNE
55300;VARNEVILLE
55600;VERNEUIL PETIT
56550;BELZ
56310;BIEUZY LES EAUX
56580;BREHAN
56250;ELVEN
56410;ETEL
56650;INZINZAC LOCHRIST
56120;JOSSELIN
56630;LANGONNET
56800;LOYAT
56140;MALESTROIT
56700;MERLEVENEZ
56690;NOSTANG
56580;ROHAN
56380;ST MALO DE BEIGNON
56860;SENE
57590;ALAINCOURT LA COTE
57930;BELLES FORETS
57970;BUDLING
57570;CATTENOM
57420;CHERISEY
57220;CONDE NORTHEN
57925;DISTROFF
57260;DOMNOM LES DIEUZE
57600;FORBACH
57340;HABOUDANGE
57730;LACHAMBRE
57620;LEMBERG
57580;LEMUD
57670;LHOR
57720;LOUTZVILLER
57670;MARIMONT LES BENESTROFF
57260;MULCEY
57560;NIDERHOFF
57170;OBRECK
57120;PIERREVILLERS
57570;PUTTELANGE LES THIONVILLE
57645;RETONFEY
57930;ST JEAN DE BASSEL
57130;STE RUFFINE
57320;SCHWERDORFF
57670;VAHL LES BENESTROFF
57330;VOLMERANGE LES MINES
58330;BONA
58000;CHALLUY
58000;CHALLUY
58120;CHATIN
58400;CHAULGNES
58230;DUN LES PLACES
58410;ENTRAINS SUR NOHAIN
58190;FLEZ CUZY
58170;LUZY
58140;POUQUES LORMES
58330;ST FRANCHY
58210;ST PIERRE DU MONT
49150;BAUGE EN ANJOU
49150;BAUGE EN ANJOU
49320;BLAISON ST SULPICE
49460;CANTENAY EPINARD
49500;CHAZE SUR ARGOS
49690;CORON
49640;DAUMERAY
49150;LA LANDE CHASLES
49640;MORANNES SUR SARTHE
49490;LA PELLERINE
49230;SEVREMOINE
49230;SEVREMOINE
49660;SEVREMOINE
49680;VIVY
50800;BESLON
50610;JULLOUVILLE
